NoOfExternalRef,LineOfCode,NoOfSelfRef,NoOfImage,NoOfJS,HasSocialNet,NoOfCSS,HasCopyrightInfo,IsHTTPS,LargestLineLength,HasDescription,DegitRatioInURL,NoOfDegitsInURL,NoOfOtherSpecialCharsInURL,URLLength,label,TLD
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.081,3.0,3.0,37.0,0,app
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.235416667,19.0,8.0,56.0,0,co
0,2.0,0,0,0,0,0,0,1.0,32.0,0,0.043,1.0,2.0,23.0,0,in
1,95.0,2,0,0,0,2,0,1.0,394.0,0,0.0,0.0,7.0,52.0,0,pl
1,2.0,0,0,1,0,1,0,1.0,628.0,0,0.0,0.0,1.0,18.0,0,top
1,11.0,0,0,0,0,0,0,0.0,75.0,0,0.0,0.0,1.0,21.0,0,de
1,49.0,0,0,2,0,0,0,0.0,756.0,0,0.0,0.0,1.0,21.0,0,xyz
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.0,0.0,4.0,33.0,0,app
0,88.0,1,0,0,0,1,0,1.0,3439.0,0,0.075,11.0,7.0,102.0,0,work
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.043,1.0,3.0,23.0,0,app
1,11.0,0,0,0,0,0,0,0.0,69.0,0,0.0,0.0,1.0,15.0,0,gp
0,98.0,0,0,0,0,0,0,1.0,292.0,0,0.087,4.0,6.0,46.0,0,com
0,2.0,0,0,0,0,0,0,1.0,163.0,0,0.099305556,22.0,11.0,154.0,0,co
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,2.0,22.0,0,com
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.122222222,6.0,4.0,34.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.042,1.0,4.0,24.0,0,app
1,106.0,1,0,0,0,1,0,1.0,2521.0,0,0.038,2.0,9.0,53.0,0,com
0,9.0,0,0,0,0,0,0,0.0,58.0,0,0.041,2.0,6.0,49.0,0,io
1,106.0,1,0,0,0,1,0,0.0,706.0,0,0.0,0.0,2.0,20.0,0,com
3,141.0,0,4,0,0,0,0,1.0,161.0,0,0.0,0.0,5.0,54.0,0,io
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.160416667,9.0,6.0,39.0,0,app
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.133333333,5.0,2.0,26.0,0,ru
1,202.0,0,0,0,0,0,0,1.0,13725.0,0,0.043,1.0,2.0,23.0,0,app
0,2.0,0,0,0,0,0,0,0.0,32.0,0,0.0,0.0,2.0,23.0,0,uk
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.186805556,7.0,2.0,26.0,0,ru
0,20.0,0,0,0,0,0,0,1.0,61.0,0,0.048,2.0,6.0,42.0,0,net
0,9.0,0,0,0,0,0,0,0.0,91.0,0,0.084722222,10.0,4.0,82.0,0,link
5,103.0,0,0,0,0,0,0,1.0,633821.0,0,0.0,0.0,3.0,25.0,0,com
0,11.0,0,0,0,0,0,0,0.0,113.0,0,0.083,2.0,2.0,24.0,0,cn
0,4.0,0,0,1,0,1,0,0.0,525.0,0,0.086805556,5.0,5.0,40.0,0,xyz
0,2.0,0,0,0,0,0,0,0.0,43.0,0,0.0,0.0,2.0,34.0,0,com
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,1.0,22.0,0,com
0,49.0,0,0,2,0,0,0,0.0,783.0,0,0.0,0.0,1.0,30.0,0,com
3,28.0,3,1,1,0,0,1,1.0,26746.0,0,0.018,1.0,5.0,56.0,0,com
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.092361111,4.0,4.0,30.0,0,co
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.189583333,12.0,6.0,44.0,0,site
1,2.0,1,1,1,0,1,0,1.0,2596.0,0,0.083,4.0,4.0,48.0,0,io
0,58.0,0,0,1,0,0,0,1.0,98.0,0,0.0,0.0,4.0,38.0,0,com
0,255.0,0,0,3,0,0,0,1.0,151.0,0,0.034,3.0,4.0,89.0,0,io
0,129.0,3,1,1,0,0,0,1.0,368.0,0,0.0,0.0,2.0,24.0,0,com
1,4.0,2,0,1,0,1,0,1.0,742.0,0,0.075,3.0,4.0,40.0,0,com
2,23.0,0,0,0,0,0,0,0.0,85.0,0,0.027,1.0,5.0,37.0,0,ua
0,17.0,0,0,1,0,0,0,1.0,5125.0,0,0.0,0.0,2.0,30.0,0,net
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,38.0,0,com
0,21.0,0,0,0,0,0,0,1.0,180.0,0,0.1,18.0,14.0,125.0,0,info
1,43.0,0,0,0,0,2,0,1.0,232.0,0,0.176388889,17.0,5.0,67.0,0,com
0,26.0,0,0,0,0,0,0,0.0,129.0,0,0.0,0.0,2.0,27.0,0,com
0,10.0,0,0,1,0,0,0,1.0,776973.0,0,0.081,8.0,5.0,99.0,0,link
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.297916667,24.0,8.0,56.0,0,co
3,249.0,0,2,16,0,2,0,1.0,848.0,0,0.091,8.0,4.0,88.0,0,io
0,26.0,0,0,0,0,0,0,1.0,176.0,0,0.095,4.0,4.0,42.0,0,com
1,13.0,1,0,0,0,0,0,1.0,115.0,0,0.014,1.0,3.0,71.0,0,com
0,4.0,1,0,0,0,0,0,1.0,100.0,0,0.098,9.0,4.0,92.0,0,com
0,13.0,0,0,0,0,0,0,0.0,72.0,0,0.096527778,5.0,4.0,36.0,0,xyz
0,2.0,0,0,0,0,0,0,1.0,34.0,0,0.0,0.0,2.0,25.0,0,de
0,2.0,0,0,0,0,0,0,0.0,268.0,0,0.0,0.0,1.0,15.0,0,to
0,15.0,0,0,0,0,0,0,1.0,155.0,0,0.0,0.0,13.0,107.0,0,it
1,2.0,1,0,1,0,1,0,1.0,1929.0,0,0.120833333,8.0,6.0,46.0,0,com
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.0,0.0,5.0,48.0,0,co
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.0,0.0,1.0,25.0,0,com
2,82.0,1,1,0,0,1,0,0.0,155.0,0,0.0,0.0,6.0,62.0,0,me
0,57.0,0,2,0,0,1,0,1.0,128.0,1,0.018,1.0,4.0,56.0,0,gd
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.083,2.0,3.0,24.0,0,app
1,4.0,0,0,0,0,0,0,0.0,199.0,0,0.0,0.0,1.0,26.0,0,com
0,2.0,0,0,0,0,0,0,0.0,25.0,0,0.086805556,2.0,1.0,16.0,0,nl
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.061,2.0,3.0,33.0,0,com
0,124.0,0,0,0,0,0,0,1.0,111.0,0,0.196527778,13.0,5.0,46.0,0,xyz
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.067,3.0,3.0,45.0,0,com
0,14.0,0,0,1,0,0,1,0.0,114.0,0,0.136111111,9.0,5.0,46.0,0,com
0,2.0,0,0,0,0,0,0,0.0,102.0,0,0.25,23.0,7.0,92.0,0,com
0,27.0,0,0,0,0,0,0,0.0,85.0,0,0.0,0.0,1.0,22.0,0,ru
0,105.0,4,0,1,0,1,0,1.0,582.0,1,0.109722222,3.0,1.0,19.0,0,com
0,15.0,0,0,0,0,0,0,1.0,151.0,0,0.072916667,4.0,4.0,38.0,0,icu
0,2.0,0,0,0,0,0,0,0.0,33.0,0,0.0,0.0,1.0,24.0,0,com
0,20.0,0,0,0,0,0,0,1.0,62.0,0,0.056,3.0,6.0,54.0,0,net
0,2.0,0,0,0,0,0,0,0.0,43.0,0,0.0,0.0,5.0,35.0,0,net
0,2.0,0,0,0,0,0,0,1.0,107.0,0,0.0,0.0,2.0,22.0,0,it
0,8.0,0,0,0,0,0,0,1.0,47.0,0,0.0,0.0,4.0,38.0,0,top
0,2.0,0,0,0,0,0,0,1.0,59.0,0,0.06,3.0,6.0,50.0,0,dev
0,2.0,0,0,0,0,0,0,1.0,35.0,0,0.0,0.0,1.0,23.0,0,com
0,8.0,0,0,0,0,0,0,0.0,90.0,0,0.0,0.0,3.0,33.0,0,sg
0,16.0,0,0,0,0,0,0,0.0,50.0,0,0.102083333,5.0,3.0,34.0,0,com
4,119.0,1,2,0,0,2,1,0.0,320.0,0,0.0,0.0,1.0,31.0,0,com
0,9.0,0,0,0,0,0,0,1.0,78.0,0,0.014,1.0,9.0,70.0,0,id
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.0,0.0,1.0,24.0,0,com
1,29.0,0,1,0,0,0,0,1.0,320.0,0,0.0,0.0,2.0,41.0,0,com
0,17.0,0,0,0,0,0,0,0.0,200.0,0,0.0,0.0,2.0,22.0,0,com
4,173.0,1,19,9,0,3,0,1.0,18466.0,0,0.106944444,6.0,3.0,39.0,0,com
1,2.0,1,1,1,0,1,1,1.0,1144.0,0,0.115972222,9.0,5.0,54.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,1.0,23.0,0,com
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.186805556,7.0,2.0,26.0,0,ru
1,95.0,2,0,0,0,2,0,1.0,394.0,0,0.018,1.0,7.0,56.0,0,pl
0,2.0,0,0,0,0,0,0,0.0,35.0,0,0.0,0.0,1.0,26.0,0,quest
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.057,2.0,3.0,35.0,0,io
0,3.0,0,0,0,0,0,0,0.0,29.0,0,0.0,0.0,1.0,21.0,0,org
0,29.0,2,0,3,0,1,0,1.0,205.0,0,0.0,0.0,3.0,31.0,0,dk
0,20.0,0,0,0,0,0,0,0.0,209.0,0,0.0,0.0,1.0,21.0,0,gq
0,58.0,2,0,1,0,2,0,1.0,3018.0,1,0.077083333,3.0,3.0,27.0,0,dev
0,2.0,0,0,0,0,0,0,0.0,28.0,0,0.0,0.0,1.0,19.0,0,win
0,44.0,0,0,1,0,0,0,1.0,117.0,0,0.0,0.0,8.0,63.0,0,com
0,2.0,0,0,0,0,0,0,1.0,55.0,0,0.065,3.0,3.0,46.0,0,link
0,2.0,0,0,0,0,0,0,0.0,57.0,0,0.155555556,11.0,6.0,49.0,0,xyz
0,9.0,0,0,0,0,0,0,1.0,56.0,0,0.0,0.0,6.0,47.0,0,top
0,2.0,0,0,0,0,0,0,1.0,40.0,0,0.0,0.0,3.0,31.0,0,id
0,129.0,3,1,1,0,0,0,1.0,368.0,0,0.022,2.0,7.0,92.0,0,com
3,228.0,0,1,7,0,2,0,0.0,213.0,0,0.0,0.0,6.0,48.0,0,tk
1,4.0,0,0,0,0,0,0,0.0,208.0,0,0.053,1.0,1.0,19.0,0,xyz
0,30.0,2,1,0,0,2,0,1.0,115.0,0,0.0,0.0,3.0,52.0,0,com
0,9.0,0,0,0,0,0,0,0.0,58.0,0,0.14,7.0,6.0,50.0,0,de
0,3.0,0,0,0,0,0,0,1.0,44.0,0,0.0,0.0,3.0,36.0,0,com
0,2.0,0,0,0,0,0,0,0.0,33.0,0,0.0,0.0,1.0,24.0,0,com
0,8.0,0,0,0,0,0,0,0.0,41.0,0,0.0,0.0,2.0,24.0,0,fun
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.071,3.0,6.0,42.0,0,app
1,9.0,1,0,0,0,0,0,1.0,85.0,0,0.0,0.0,4.0,33.0,0,br
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.0,0.0,5.0,46.0,0,co
0,14.0,0,0,2,0,0,0,0.0,683.0,1,0.0,0.0,1.0,21.0,0,com
0,2.0,0,0,0,0,0,0,0.0,29.0,0,0.03,6.0,1.0,20.0,0,com
0,2.0,0,0,0,0,0,0,0.0,41.0,0,0.0,0.0,1.0,34.0,0,pl
0,40.0,1,2,1,0,1,0,0.0,10670.0,0,0.0,0.0,2.0,31.0,0,com
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.027,1.0,4.0,37.0,0,co
0,2.0,0,0,0,0,0,0,1.0,31.0,0,0.0,0.0,2.0,22.0,0,icu
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.135416667,8.0,4.0,41.0,0,co
0,4.0,0,0,1,0,0,0,0.0,193.0,0,0.038,2.0,9.0,52.0,0,si
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,2.0,24.0,0,com
0,9.0,0,0,0,0,0,0,1.0,42.0,0,0.089583333,4.0,2.0,31.0,0,tk
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,28.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.038,1.0,3.0,26.0,0,app
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.260416667,21.0,8.0,56.0,0,co
0,2.0,0,0,0,0,0,0,0.0,33.0,0,0.0,0.0,1.0,24.0,0,com
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.0,0.0,3.0,33.0,0,co
0,8.0,0,0,0,0,0,0,0.0,41.0,0,0.0,0.0,2.0,28.0,0,shop
2,90.0,2,0,0,0,2,0,1.0,394.0,0,0.098611111,15.0,7.0,106.0,0,com
0,2.0,0,0,0,0,0,0,0.0,480.0,0,0.0,0.0,1.0,25.0,0,com
0,4.0,0,0,0,0,0,0,0.0,467657.0,0,0.077083333,4.0,5.0,36.0,0,dev
0,2.0,0,0,0,0,0,0,0.0,44.0,0,0.0,0.0,1.0,35.0,0,design
3,141.0,0,4,0,0,0,0,1.0,161.0,0,0.02,1.0,5.0,51.0,0,io
0,2.0,0,0,1,0,0,0,0.0,3588.0,1,0.0,0.0,1.0,20.0,0,com
6,85.0,0,0,0,0,2,1,0.0,150.0,0,0.038,2.0,2.0,52.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.065,2.0,3.0,31.0,0,com
0,20.0,0,0,0,0,0,0,0.0,210.0,0,0.0,0.0,1.0,22.0,0,ml
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.0,0.0,4.0,29.0,0,app
0,5.0,1,0,0,0,0,0,0.0,59.0,0,0.072916667,2.0,2.0,19.0,0,com
0,35.0,0,0,1,0,0,0,1.0,126.0,0,0.0,0.0,4.0,39.0,0,com
0,2.0,0,0,0,0,0,0,0.0,38.0,0,0.0,0.0,1.0,28.0,0,fr
0,20.0,0,0,0,0,0,0,0.0,210.0,0,0.0,0.0,1.0,22.0,0,cf
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.186805556,7.0,2.0,26.0,0,ru
1,11.0,1,0,0,0,0,0,0.0,79.0,0,0.0,0.0,2.0,34.0,0,com
1,9.0,1,0,0,0,0,0,0.0,78.0,0,0.0,0.0,1.0,25.0,0,com
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.186805556,7.0,2.0,26.0,0,ru
0,12.0,0,0,0,0,0,0,0.0,111.0,0,0.088,3.0,2.0,34.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.026,1.0,2.0,38.0,0,com
0,9.0,0,0,0,0,0,0,1.0,107.0,0,0.077083333,11.0,6.0,99.0,0,io
2,82.0,1,1,0,0,1,0,1.0,155.0,0,0.0,0.0,6.0,56.0,0,me
0,2.0,0,0,0,0,0,0,0.0,46.0,0,0.075,4.0,3.0,37.0,0,life
0,2.0,0,0,0,0,0,0,0.0,28.0,0,0.072916667,2.0,1.0,19.0,0,com
6,90.0,3,3,1,0,0,0,1.0,76553.0,0,0.1,21.0,32.0,146.0,0,goog
0,2.0,0,0,0,0,0,0,1.0,55.0,0,0.0,0.0,6.0,46.0,0,online
0,2.0,0,0,0,0,0,0,1.0,321.0,0,0.06,3.0,6.0,50.0,0,net
3,314.0,0,0,0,0,0,0,1.0,871.0,0,0.049,3.0,4.0,61.0,0,co
4,58.0,3,1,8,0,2,0,1.0,186.0,1,0.01,1.0,7.0,99.0,0,bio
0,2.0,0,0,0,0,0,0,0.0,40.0,0,0.0,0.0,2.0,31.0,0,com
6,165.0,0,0,1,0,5,0,1.0,188.0,0,0.077,7.0,5.0,91.0,0,link
0,2.0,0,0,0,0,0,0,0.0,37.0,0,0.0,0.0,2.0,28.0,0,com
0,11.0,0,0,0,0,0,0,1.0,119.0,0,0.0,0.0,7.0,70.0,0,br
0,83.0,1,0,0,0,0,0,0.0,117.0,0,0.0,0.0,3.0,61.0,0,com
0,88.0,0,0,2,0,1,0,0.0,312.0,0,0.152083333,34.0,6.0,155.0,0,com
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.186805556,7.0,2.0,26.0,0,ru
1,14.0,1,0,1,0,1,0,1.0,1583.0,0,0.0,0.0,3.0,39.0,0,com
12,78.0,0,7,9,0,6,0,1.0,28571.0,1,0.0,0.0,6.0,67.0,0,net
0,15.0,0,0,0,0,0,0,0.0,155.0,0,0.0,0.0,3.0,26.0,0,com
0,4.0,1,0,0,0,0,0,1.0,86.0,0,0.07,5.0,4.0,71.0,0,com
0,2.0,0,0,0,0,0,0,0.0,32.0,0,0.043,1.0,1.0,23.0,0,cfd
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.081,3.0,3.0,37.0,0,app
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.0,0.0,3.0,26.0,0,ru
1,42.0,0,3,0,0,0,0,1.0,437.0,0,0.0,0.0,19.0,139.0,0,com
0,20.0,0,0,0,0,0,0,0.0,208.0,0,0.0,0.0,1.0,20.0,0,cf
0,15.0,0,0,0,0,0,0,0.0,155.0,0,0.07,5.0,9.0,71.0,0,vn
0,104.0,0,3,0,0,0,0,1.0,385.0,0,0.0,0.0,3.0,47.0,0,co
2,16.0,0,0,0,0,0,0,1.0,110.0,0,0.0,0.0,2.0,32.0,0,com
1,116.0,0,2,1,0,1,0,1.0,135.0,0,0.0,0.0,1.0,31.0,0,com
1,2.0,0,0,0,0,0,0,1.0,173.0,0,0.154166667,12.0,7.0,54.0,0,dev
0,11.0,1,0,2,0,0,0,1.0,1663.0,0,0.0,0.0,4.0,45.0,0,com
0,2.0,1,0,1,0,1,0,1.0,653.0,0,0.073611111,7.0,5.0,66.0,0,top
34,1709.0,0,16,0,0,1,1,0.0,67815.0,0,0.096,5.0,7.0,52.0,0,com
1,3.0,0,0,1,0,1,1,1.0,184297.0,0,0.035,3.0,5.0,85.0,0,io
0,3.0,0,0,0,0,0,0,1.0,251.0,0,0.027,2.0,8.0,74.0,0,com
0,11.0,0,1,0,0,0,0,0.0,63.0,0,0.0,0.0,1.0,23.0,0,biz
0,16.0,0,0,0,0,0,0,0.0,93.0,0,0.074305556,3.0,2.0,28.0,0,com
0,2.0,0,0,0,0,0,0,0.0,28.0,0,0.0,0.0,1.0,19.0,0,ws
0,4.0,0,0,1,0,1,0,0.0,525.0,0,0.086805556,5.0,5.0,40.0,0,xyz
1,75.0,0,6,0,0,2,1,0.0,143.0,1,0.054,2.0,4.0,37.0,0,gd
0,2.0,0,0,0,0,0,0,0.0,30.0,0,0.0,0.0,1.0,21.0,0,com
0,2.0,0,0,0,0,0,0,0.0,35.0,0,0.038,1.0,1.0,26.0,0,com
0,3.0,0,0,0,0,0,0,1.0,82.0,0,0.077,2.0,3.0,26.0,0,fr
0,20.0,0,0,0,0,0,0,0.0,211.0,0,0.0,0.0,1.0,23.0,0,ga
0,57.0,0,0,0,0,0,0,0.0,72.0,0,0.0,0.0,1.0,17.0,0,si
0,2.0,0,0,0,0,0,0,1.0,182.0,0,0.15625,39.0,20.0,173.0,0,185
0,127.0,1,3,3,0,0,0,1.0,105.0,1,0.186805556,21.0,8.0,78.0,0,co
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.029,1.0,3.0,35.0,0,com
1,11.0,0,0,0,0,0,0,1.0,84.0,0,0.080555556,5.0,4.0,43.0,0,za
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.185416667,12.0,5.0,45.0,0,site
0,9.0,0,0,0,0,0,0,0.0,59.0,0,0.0,0.0,4.0,50.0,0,io
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.0,0.0,4.0,32.0,0,co
0,2.0,0,0,0,0,0,0,0.0,30.0,0,0.0,0.0,1.0,21.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.072916667,2.0,1.0,19.0,0,xyz
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.102777778,4.0,3.0,27.0,0,app
0,28.0,2,0,0,0,1,0,1.0,154.0,0,0.14,7.0,6.0,50.0,0,de
1,107.0,1,0,0,0,1,0,1.0,2457.0,0,0.0,0.0,3.0,30.0,0,xyz
0,2.0,0,0,0,0,0,0,1.0,62.0,0,0.019,1.0,7.0,54.0,0,com
0,20.0,0,0,0,0,0,0,0.0,209.0,0,0.0,0.0,1.0,22.0,0,ga
0,88.0,1,0,0,0,1,0,1.0,2671.0,0,0.048,3.0,8.0,62.0,0,com
2,90.0,2,0,0,0,2,0,1.0,394.0,0,0.0,0.0,3.0,36.0,0,com
0,24.0,1,0,3,0,1,0,1.0,189.0,0,0.0,0.0,2.0,41.0,0,com
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,21.0,0,com
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,3.0,22.0,0,online
1,49.0,1,1,2,0,0,0,0.0,783.0,0,0.0,0.0,2.0,30.0,0,com
1,13.0,1,0,0,0,0,0,1.0,125.0,0,0.079,6.0,4.0,76.0,0,com
1,13.0,0,0,0,0,0,0,1.0,117.0,0,0.115972222,6.0,5.0,36.0,0,site
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.18125,12.0,6.0,46.0,0,site
0,9.0,0,0,0,0,0,0,1.0,107.0,0,0.099305556,14.0,5.0,98.0,0,link
0,15.0,0,0,0,0,0,0,0.0,155.0,0,0.054,4.0,8.0,74.0,0,org
24,53.0,0,15,0,0,1,0,1.0,197.0,1,0.0,0.0,3.0,28.0,0,io
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.1125,6.0,3.0,37.0,0,com
0,2.0,0,0,0,0,0,0,0.0,29.0,0,0.0,0.0,1.0,19.0,0,com
3,416.0,0,2,1,0,3,0,1.0,97263.0,0,0.126388889,20.0,12.0,110.0,0,com
2,22.0,0,0,0,0,0,0,0.0,85.0,0,0.038,1.0,3.0,26.0,0,ru
1,2.0,1,0,1,0,0,0,0.0,762.0,0,0.0,0.0,1.0,21.0,0,net
0,3.0,0,0,0,0,0,0,0.0,273.0,0,0.0,0.0,3.0,35.0,0,pl
0,8.0,0,0,0,0,0,0,0.0,41.0,0,0.0,0.0,2.0,26.0,0,shop
0,2.0,0,0,0,0,0,0,1.0,31.0,0,0.045,1.0,2.0,22.0,0,com
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,31.0,0,com
1,2.0,0,0,1,0,1,0,0.0,1339.0,0,0.0,0.0,9.0,71.0,0,net
1,13.0,1,0,0,0,0,0,0.0,105.0,0,0.130555556,6.0,3.0,32.0,0,com
1,13.0,1,0,0,0,0,0,0.0,147.0,0,0.0,0.0,3.0,53.0,0,com
1,11.0,1,0,0,0,0,0,1.0,526.0,0,0.075,18.0,12.0,166.0,0,com
1,4.0,2,0,1,0,1,0,1.0,742.0,0,0.077083333,4.0,3.0,36.0,0,com
2,187.0,0,2,7,0,0,0,0.0,1721.0,0,0.0,0.0,4.0,40.0,0,biz
1,228.0,0,0,1,0,0,0,1.0,77763.0,0,0.037,1.0,3.0,27.0,0,app
3,141.0,0,4,0,0,0,0,1.0,161.0,0,0.041,2.0,5.0,49.0,0,io
0,4.0,0,0,1,0,1,0,0.0,525.0,0,0.0,0.0,5.0,39.0,0,art
0,3.0,0,0,0,0,0,0,0.0,37.0,0,0.0,0.0,2.0,29.0,0,com
2,82.0,1,1,0,0,1,0,0.0,155.0,0,0.0,0.0,6.0,46.0,0,me
1,3.0,1,0,0,0,0,0,0.0,104.0,0,0.0,0.0,1.0,18.0,0,com
0,30.0,2,1,0,0,2,0,1.0,115.0,0,0.0,0.0,3.0,38.0,0,com
0,8.0,0,0,0,0,0,0,0.0,49.0,0,0.0,0.0,1.0,30.0,0,gq
0,9.0,0,0,0,0,0,0,1.0,89.0,0,0.120138889,14.0,4.0,81.0,0,io
4,1512.0,1,2,0,0,2,1,1.0,342442.0,0,0.11,12.0,7.0,109.0,0,link
0,20.0,0,0,0,0,0,0,0.0,207.0,0,0.0,0.0,1.0,19.0,0,gq
1,6.0,2,1,1,0,1,1,1.0,192165.0,0,0.075694444,5.0,10.0,46.0,0,app
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.0,0.0,2.0,24.0,0,eu
0,2.0,0,0,0,0,0,0,1.0,47.0,0,0.0,0.0,2.0,37.0,0,org
0,20.0,0,0,0,0,0,0,0.0,209.0,0,0.0,0.0,1.0,21.0,0,ga
0,18.0,0,0,0,0,0,0,1.0,4403.0,0,0.0,0.0,7.0,67.0,0,net
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.086,3.0,5.0,35.0,0,com
2,256.0,0,7,9,0,2,1,0.0,214960.0,0,0.0,0.0,5.0,44.0,0,com
1,95.0,2,0,0,0,2,0,1.0,394.0,0,0.036,1.0,4.0,28.0,0,com
0,2.0,0,0,0,0,0,0,0.0,43.0,0,0.062,2.0,2.0,32.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.081,3.0,3.0,37.0,0,app
0,88.0,0,0,2,0,1,0,0.0,312.0,0,0.144444444,32.0,6.0,154.0,0,com
2,30.0,0,1,0,0,1,0,1.0,134.0,0,0.029,1.0,3.0,35.0,0,io
0,2.0,0,0,0,0,0,0,0.0,37.0,0,0.0,0.0,1.0,28.0,0,com
0,8.0,0,0,0,0,0,0,1.0,86.0,0,0.024,1.0,5.0,42.0,0,app
0,2.0,0,0,0,0,0,0,1.0,83.0,0,0.0,0.0,2.0,29.0,0,co
0,2.0,0,0,0,0,0,0,0.0,38.0,0,0.034,1.0,4.0,29.0,0,info
0,34.0,0,0,3,0,1,0,1.0,194.0,0,0.0,0.0,3.0,30.0,0,dev
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.021,1.0,3.0,47.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.086805556,5.0,2.0,40.0,0,com
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.0,0.0,1.0,26.0,0,info
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,1.0,21.0,0,eu
0,2.0,0,0,0,0,0,0,1.0,76.0,0,0.02,1.0,7.0,50.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,3.0,26.0,0,cn
0,2.0,0,0,0,0,0,0,0.0,30.0,0,0.0,0.0,1.0,21.0,0,com
0,15.0,0,0,0,0,0,0,1.0,155.0,0,0.0,0.0,2.0,30.0,0,org
1,14.0,0,0,1,0,0,0,0.0,221.0,0,0.0,0.0,1.0,25.0,0,org
0,20.0,0,0,0,0,0,0,0.0,206.0,0,0.154166667,4.0,1.0,18.0,0,gq
1,9.0,1,0,0,0,0,0,1.0,111.0,0,0.177777778,23.0,6.0,90.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.124305556,5.0,3.0,28.0,0,app
0,2.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,5.0,42.0,0,top
0,15.0,0,0,0,0,0,0,1.0,155.0,0,0.099305556,4.0,1.0,28.0,0,com
18,407.0,0,3,7,0,2,1,0.0,361.0,1,0.084722222,10.0,9.0,82.0,0,com
2,39.0,0,0,0,0,0,0,0.0,2314.0,0,0.0,0.0,1.0,27.0,0,engineering
2,16.0,0,0,0,0,0,0,1.0,110.0,0,0.0,0.0,3.0,31.0,0,app
0,9.0,0,0,0,0,0,0,0.0,94.0,0,0.099305556,12.0,3.0,84.0,0,link
